product code	url	description	availability	size_chart	TITLE	Product Group	Barcode	Price Ex	RRP Inc GST	images	image_01	image_02	image_03	image_04	Image_05
2257-610	https://www.lustyindustries.com/ride-concepts-hellion-black-black-us-8-5-eu-41-5	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Low Stock (3)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION BLACK / BLACK US 8.5 EU 41.5	Flat Pedal	810002575228	$154.46	$254.95	/images/ProductImages/2257-.jpg,/images/ProductImages/2257-_2.jpg,/images/ProductImages/2257-_3.jpg,/images/ProductImages/2257-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2257-.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_4.jpg	
2257-620	https://www.lustyindustries.com/ride-concepts-hellion-black-black-us-9-eu-42	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION BLACK / BLACK US 9 EU 42	Flat Pedal	810002570919	$154.46	$254.95	/images/ProductImages/2257-.jpg,/images/ProductImages/2257-_2.jpg,/images/ProductImages/2257-_3.jpg,/images/ProductImages/2257-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2257-.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_4.jpg	
2257-630	https://www.lustyindustries.com/ride-concepts-hellion-black-black-us-9-5-eu-42-5	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION BLACK / BLACK US 9.5 EU 42.5	Flat Pedal	810002575235	$154.46	$254.95	/images/ProductImages/2257-.jpg,/images/ProductImages/2257-_2.jpg,/images/ProductImages/2257-_3.jpg,/images/ProductImages/2257-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2257-.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_4.jpg	
2257-640	https://www.lustyindustries.com/ride-concepts-hellion-black-black-us-10-eu-43	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION BLACK / BLACK US 10 EU 43	Flat Pedal	810002570926	$154.46	$254.95	/images/ProductImages/2257-.jpg,/images/ProductImages/2257-_2.jpg,/images/ProductImages/2257-_3.jpg,/images/ProductImages/2257-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2257-.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_4.jpg	
2257-660	https://www.lustyindustries.com/ride-concepts-hellion-black-black-us-11-eu-44-5	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION BLACK / BLACK US 11 EU 44.5	Flat Pedal	810002570933	$154.46	$254.95	/images/ProductImages/2257-.jpg,/images/ProductImages/2257-_2.jpg,/images/ProductImages/2257-_3.jpg,/images/ProductImages/2257-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2257-.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_4.jpg	
2257-670	https://www.lustyindustries.com/ride-concepts-hellion-black-black-us-11-5-eu-45	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION BLACK / BLACK US 11.5 EU 45	Flat Pedal	810002575174	$154.46	$254.95	/images/ProductImages/2257-.jpg,/images/ProductImages/2257-_2.jpg,/images/ProductImages/2257-_3.jpg,/images/ProductImages/2257-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2257-.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_4.jpg	
2257-650	https://www.lustyindustries.com/ride-concepts-hellion-black-black-us-10-5-eu-44	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION BLACK / BLACK US 10.5 EU 44	Flat Pedal	810002575167	$154.46	$254.95	/images/ProductImages/2257-.jpg,/images/ProductImages/2257-_2.jpg,/images/ProductImages/2257-_3.jpg,/images/ProductImages/2257-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2257-.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_4.jpg	
2257-680	https://www.lustyindustries.com/ride-concepts-hellion-black-black-us-12-eu-46	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION BLACK / BLACK US 12 EU 46	Flat Pedal	810002570940	$154.46	$254.95	/images/ProductImages/2257-.jpg,/images/ProductImages/2257-_2.jpg,/images/ProductImages/2257-_3.jpg,/images/ProductImages/2257-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2257-.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_4.jpg	
2257-690	https://www.lustyindustries.com/ride-concepts-hellion-black-black-us-12-5-eu-46-5	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION BLACK / BLACK US 12.5 EU 46.5	Flat Pedal	810002575181	$154.46	$254.95	/images/ProductImages/2257-.jpg,/images/ProductImages/2257-_2.jpg,/images/ProductImages/2257-_3.jpg,/images/ProductImages/2257-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2257-.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_4.jpg	
2257-700	https://www.lustyindustries.com/ride-concepts-hellion-black-black-us-13-eu-47	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	In Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION BLACK / BLACK US 13 EU 47	Flat Pedal	810002570957	$154.46	$254.95	/images/ProductImages/2257-.jpg,/images/ProductImages/2257-_2.jpg,/images/ProductImages/2257-_3.jpg,/images/ProductImages/2257-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2257-.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2257-_4.jpg	
2258-580	https://www.lustyindustries.com/ride-concepts-hellion-charcoal-lime-us-7-eu-39-5	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Low Stock (2)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION CHARCOAL / LIME US 7 EU 39.5	Flat Pedal	810002570964	$154.46	$254.95	/images/ProductImages/2258-.jpg,/images/ProductImages/2258-_2.jpg,/images/ProductImages/2258-_3.jpg,/images/ProductImages/2258-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2258-.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_4.jpg	
2258-590	https://www.lustyindustries.com/ride-concepts-hellion-charcoal-lime-us-7-5-eu-40	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION CHARCOAL / LIME US 7.5 EU 40	Flat Pedal	810002575273	$154.46	$254.95	/images/ProductImages/2258-.jpg,/images/ProductImages/2258-_2.jpg,/images/ProductImages/2258-_3.jpg,/images/ProductImages/2258-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2258-.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_4.jpg	
2258-600	https://www.lustyindustries.com/ride-concepts-hellion-charcoal-lime-us-8-eu-41	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	In Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION CHARCOAL / LIME US 8 EU 41	Flat Pedal	810002570971	$154.46	$254.95	/images/ProductImages/2258-.jpg,/images/ProductImages/2258-_2.jpg,/images/ProductImages/2258-_3.jpg,/images/ProductImages/2258-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2258-.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_4.jpg	
2258-610	https://www.lustyindustries.com/ride-concepts-hellion-charcoal-lime-us-8-5-eu-41-5	THE HELLION ALL-MOUNTAIN MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:<li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 14.9 oz (421 g)</li> SIZE CHART	Low Stock (2)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION CHARCOAL / LIME US 8.5 EU 41.5	Flat Pedal	810002575280	$154.46	$254.95	/images/ProductImages/2258-.jpg,/images/ProductImages/2258-_2.jpg,/images/ProductImages/2258-_3.jpg,/images/ProductImages/2258-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2258-.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2258-_4.jpg	
